C:\Users\thoma\Documents\beetest.txt,According,0.510204
C:\Users\thoma\Documents\beetest.txt,black,2.55102
C:\Users\thoma\Documents\beetest.txt,black,2.55102
C:\Users\thoma\Documents\beetest.txt,black,2.55102
C:\Users\thoma\Documents\beetest.txt,black,2.55102
C:\Users\thoma\Documents\beetest.txt,black,2.55102
C:\Users\thoma\Documents\beetest.txt,black,2.55102
C:\Users\thoma\Documents\beetest.txt,black,2.55102
